"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2012-M01","2012-M02","2012-M03","2012-M04","2012-M05","2012-M06","2012-M07","2012-M08","2012-M09","2012-M10","2012-M11","2012-M12","2013-M01","2013-M02","2013-M03","2013-M04","2013-M05","2013-M06","2013-M07","2013-M08","2013-M09","2013-M10","2013-M11","2013-M12","2014-M01","2014-M02","2014-M03","2014-M04","2014-M05","2014-M06","2014-M07","2014-M08","2014-M09","2014-M10","2014-M11","2014-M12","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12","2025-M01","2025-M02","2025-M03","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08","2025-M09","2025-M10","2025-M11","2025-M12","2026-M01","2026-M02","2026-M03","2026-M04"
"IMF.STA:CPI(5.0.0)","USA.CPI.CP04.YOY_PCH_PA_PT.M","OBS_VALUE","United States","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Monthly","Units","1.968399212640266","1.794550512880404","1.768635351500376","1.787492847909432","1.637247648240131","1.610832877404158","1.44770936709917","1.537849523151549","1.616698212847794","1.730477138218175","1.868317153120314","1.906405228758153","1.983617676214384","2.160352165567873","2.119235658171614","2.217248737833763","2.492746388793525","2.580377944602682","2.613155744909695","2.517733421313108","2.551120167124657","2.506255341495308","2.492006867411695","2.618832608160288","2.883277400343802","2.937662735487864","3.268987470921926","2.935994704414686","2.972929096148386","2.995952234346465","3.095837952232172","3.026127883822392","2.935214546622169","2.905043645970399","2.868749686543901","2.810999999999985","2.533961851343493","2.448121255406105","2.11923016123938","2.357585231207573","2.151035610823229","2.283530161219124","2.21110046724406","2.3095770330818","2.382600388001268","2.430619954511279","2.429915655014422","2.320763342443921","2.326821982114814","2.32378001549186","2.419674732249045","2.520756613603221","2.748169655345374","2.685766300963032","2.859492750851153","2.954898911353032","3.112710791175078","3.267799452984319","3.3813435890601","3.533370723499723","3.619870901697632","3.702687358062093","3.622640796508704","3.643854472088873","3.559022888150336","3.508510002985964","3.388065529873375","3.386280651678293","3.252377874226582","3.243757036599568","3.264302617887848","3.315459904144539","3.240944017563093","3.250207586250884","3.310026709937385","3.275601724671181","3.243615661460126","3.099307659022006","3.103473084048293","3.108641089996437","2.975530354523684","3.095363658303266","3.127229276644326","3.132637191735164","3.040854841710719","2.957889620432196","3.057496823379919","3.11798123926546","3.024928218321638","3.083084133396347","3.089429476052992","2.979274611398951","3.10494272140632","3.076989769377519","3.036722553198845","2.922878069797503","3.080098026570409","3.043724571251997","2.896577705855669","2.727311552423623","2.707701223877566","2.545550164557346","2.494267753043787","2.414418977670877","2.366191013696808","2.361025830816963","2.24985943623442","2.201068300932701","2.026243566322158","2.179961348793831","2.25835441352679","2.422090664183324","2.55997477366834","2.748711670650918","2.8793369600211","3.110085315088814","3.435563638159028","3.929463581383124","4.230819736712506","4.410547959793838","5.009566170097922","5.122080463049704","5.51550166815855","5.813396546545321","6.415359968930481","7.073162877568109","7.290555016168238","7.768930672806354","8.100367547614095","7.954743117380093","8.045732643564139","8.453964144207764","8.605265001985491","8.567019263579151","8.121510318659966","7.867763268938682","7.271731940421078","6.763808063036641","6.69119681706344","6.303873714819838","6.039888136591135","5.889159873735722","5.927836929826439","5.577660421037441","5.338208409506416","5.369477481338598","5.561380608991518","5.457442192934428","5.457625436787225","5.224721474950391","5.102341230898661","5.001953888237544","4.845683510656739","4.874809793885758","4.562060116545454","4.525147320816781","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP07.YOY_PCH_PA_PT.M","OBS_VALUE","United States","Consumer price index (CPI)","Transport","Period average, Year-over-year (YOY) percent change","Monthly","Units","5.572471631915574","6.390347912007925","5.067839171042042","2.839222767569848","-0.2951744169598144","-0.7844494433870072","-1.594774773036475","0.9915998841363338","2.896905115439496","3.759591804445889","1.037171098426841","1.091515488402709","0.03293347438174086","1.919072432030795","-0.6423638991488651","-3.050369387964714","-1.365794601138761","1.360386024068382","2.327496617580807","-0.6405537443712189","-2.595589761002007","-3.433717716572953","-1.517641848334273","-0.02499375156214743","0.02494138773876103","-3.210489966619363","-2.077410890006623","1.005751278864767","1.231276730404075","0.9798298441831682","0.2950983022266081","-1.207578396374429","-1.599628173596405","-1.980715900006908","-4.030460809689876","-7.974000000000037","-13.18870935567521","-12.1758089291908","-11.09579198788278","-12.23497095768121","-9.623363582971804","-8.839873148104326","-8.547955674436359","-8.850514258999531","-11.10881502036963","-10.12283527990334","-8.133916484431967","-5.937452459087616","-1.454553810448429","-4.989900585653187","-5.781621999432075","-3.93505689042481","-5.672539750752008","-5.605574420802347","-6.872310199306404","-5.951808516322054","-2.488570068524243","-1.026146573163358","-0.5894421836565813","1.693583789653662","4.386097865245823","6.109481335439504","3.979274851632043","2.945768003801034","0.8433801877882075","-0.9109011100232031","-0.08973337969558334","1.767880474919052","4.175512289266076","2.30447085455574","3.786816269284738","2.617349025310129","2.023834787173418","3.16204206355422","3.015439496126225","3.246082503681244","5.434471207880645","6.540395909893258","7.366991119643465","6.434002076564981","3.201726185935515","5.223154028278681","2.419248516809458","0.1372713988398406","-2.115058295473171","-2.105982683419026","0.3073260469646169","1.698667461364894","0.6061492799364871","-0.9587128238260777","-0.4318502640246643","-1.395095139194815","-1.697975734152778","-1.600302816827334","-0.02789041213450927","2.25413460688068","3.389887376555992","2.09254641174842","-2.864263059097704","-10.10130609511055","-10.97376020609564","-8.23425432966476","-6.720085694482401","-4.704055146589551","-3.136648297938632","-3.29967409307046","-3.2093652088072","-2.210930320557858","-1.054692570637388","0.9792320302237391","6.822599095947268","15.74621653084985","20.12321766119816","22.47294074481744","21.36045843981848","19.79750396284968","18.05418473378946","20.24597500469628","23.04861149603682","23.28468767274733","22.96953066066104","23.26398967908399","25.17726809590159","22.25273067406914","21.83626685316853","22.25696524865194","18.17414375301498","14.31273703141161","12.89958949019756","11.0265670517097","7.081336264369855","2.357614943817255","2.074164955236037","0.7186840406789011","-3.284938288011408","-1.973657148028414","-4.663233089900173","-8.121601960333858","-5.933886503332342","-1.186041393252194","-0.1830511295086801","-2.28442781704708","-2.242209059702448","-0.2707201682145089","-1.691460822910506","-1.254784461109421","-1.504598816588384","-3.394823418826375","-3.541591751059969","-4.529770636084815","-5.26170844877658","-6.646483311610115","-5.214854332513585","-3.096782937200408","-1.289256482860134","0.3909304143862266","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP01.WGT.M","OBS_VALUE","United States","Consumer price index (CPI)","Food and non-alcoholic beverages","Weight","Monthly","Units","80.53","80.53","80.53","80.53","80.53","80.53","80.53","80.53","80.53","80.53","80.53","80.53","86.45786","86.45786","86.45786","86.45786","86.45786","86.45786","86.45786","86.45786","86.45786","86.45786","86.45786","86.45786","85.08","85.08","85.08","85.08","85.08","85.08","85.08","85.08","85.08","85.08","85.08","85.08","81.84","81.84","81.84","81.84","81.84","81.84","81.84","81.84","81.84","81.84","81.84","81.84","82.71","82.71","82.71","82.71","82.71","82.71","82.71","82.71","82.71","82.71","82.71","82.71","79.68","79.68","79.68","79.68","79.68","79.68","79.68","79.68","79.68","79.68","79.68","79.68","77.84","77.84","77.84","77.84","77.84","77.84","77.84","77.84","77.84","77.84","77.84","77.84","72.22","72.22","72.22","72.22","72.22","72.22","72.22","72.22","72.22","72.22","72.22","72.22","71.56","71.56","71.56","71.56","71.56","71.56","71.56","71.56","71.56","71.56","71.56","71.56","77.1775","77.1775","77.1775","77.1775","77.1775","77.1775","77.1775","77.1775","77.1775","77.1775","77.1775","77.1775","76.3175","76.3175","76.3175","76.3175","76.3175","76.3175","76.3175","76.3175","76.3175","76.3175","76.3175","76.3175","82.845","82.845","82.845","82.845","82.845","82.845","82.845","82.845","82.845","82.845","82.845","82.845","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP07.WGT.M","OBS_VALUE","United States","Consumer price index (CPI)","Transport","Weight","Monthly","Units","151.78","151.78","151.78","151.78","151.78","151.78","151.78","151.78","151.78","151.78","151.78","151.78","145.0758","145.0758","145.0758","145.0758","145.0758","145.0758","145.0758","145.0758","145.0758","145.0758","145.0758","145.0758","142.12","142.12","142.12","142.12","142.12","142.12","142.12","142.12","142.12","142.12","142.12","142.12","139.29","139.29","139.29","139.29","139.29","139.29","139.29","139.29","139.29","139.29","139.29","139.29","125.18","125.18","125.18","125.18","125.18","125.18","125.18","125.18","125.18","125.18","125.18","125.18","127.07","127.07","127.07","127.07","127.07","127.07","127.07","127.07","127.07","127.07","127.07","127.07","127.7","127.7","127.7","127.7","127.7","127.7","127.7","127.7","127.7","127.7","127.7","127.7","142.76","142.76","142.76","142.76","142.76","142.76","142.76","142.76","142.76","142.76","142.76","142.76","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","131.2758","131.2758","131.2758","131.2758","131.2758","131.2758","131.2758","131.2758","131.2758","131.2758","131.2758","131.2758","145.1592","145.1592","145.1592","145.1592","145.1592","145.1592","145.1592","145.1592","145.1592","145.1592","145.1592","145.1592","161.71","161.71","161.71","161.71","161.71","161.71","161.71","161.71","161.71","161.71","161.71","161.71","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP04.WGT.M","OBS_VALUE","United States","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Weight","Monthly","Units","360.32","360.32","360.32","360.32","360.32","360.32","360.32","360.32","360.32","360.32","360.32","360.32","362.4154","362.4154","362.4154","362.4154","362.4154","362.4154","362.4154","362.4154","362.4154","362.4154","362.4154","362.4154","367.1","367.1","367.1","367.1","367.1","367.1","367.1","367.1","367.1","367.1","367.1","367.1","362.46","362.46","362.46","362.46","362.46","362.46","362.46","362.46","362.46","362.46","362.46","362.46","370.46","370.46","370.46","370.46","370.46","370.46","370.46","370.46","370.46","370.46","370.46","370.46","371.75","371.75","371.75","371.75","371.75","371.75","371.75","371.75","371.75","371.75","371.75","371.75","376.57","376.57","376.57","376.57","376.57","376.57","376.57","376.57","376.57","376.57","376.57","376.57","363.37","363.37","363.37","363.37","363.37","363.37","363.37","363.37","363.37","363.37","363.37","363.37","367.76","367.76","367.76","367.76","367.76","367.76","367.76","367.76","367.76","367.76","367.76","367.76","366.2925","366.2925","366.2925","366.2925","366.2925","366.2925","366.2925","366.2925","366.2925","366.2925","366.2925","366.2925","360.6567","360.6567","360.6567","360.6567","360.6567","360.6567","360.6567","360.6567","360.6567","360.6567","360.6567","360.6567","363.8967","363.8967","363.8967","363.8967","363.8967","363.8967","363.8967","363.8967","363.8967","363.8967","363.8967","363.8967","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP01.IX.M","OBS_VALUE","United States","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Monthly","Units","107.3474898028373","107.1093499648475","107.2033970023942","107.355364969423","107.2659433735984","107.2645568243234","107.1677258558103","107.3539784201479","107.3108870684592","107.7005399119969","107.6259478939657","107.9067132897471","108.5270532689213","108.431186385451","108.312571427937","108.4539344594948","108.0925000601876","108.1837739991843","108.2263995569759","108.4154793819446","108.4367109177188","108.6095962804516","108.2486385074577","108.3241621132831","109.0531837243055","109.4019875263103","109.8103696174773","110.3335753204845","110.9911029845121","110.8177843251309","111.1275914287749","111.5598048356069","111.960604235426","112.2108330499077","111.9465220943513","112.3538209438972","112.6744604637525","112.5704692681238","111.9541047856992","111.8186995830576","111.6854608636583","111.9086086376116","112.1371726196707","112.4968088378868","112.8141986328787","112.9680189430795","112.2476632650262","111.8403644154803","112.1566709688511","112.1772525596526","111.3659045854241","111.5013097880657","110.9066101380638","110.4700637647472","110.3660725691185","110.3184099377886","110.3335753204845","110.3444077366958","109.7713729191166","109.5503916284055","109.9804385519952","110.2360835745825","110.3909871264045","110.6487986322342","110.7192093376078","110.4115687172061","110.7159596127444","110.6747964311413","110.802618942435","110.9986856758601","110.4581481069148","110.5372247452575","111.1351741201228","110.8286167413422","110.8156178418886","111.2640798730376","110.8795290975354","110.8199508083731","111.1232584622903","111.2196669665712","111.2738290476278","111.16117191903","110.9011939299581","111.1958356509062","111.8598627646607","112.1740028347892","112.4036500584693","112.0786775721295","112.2140827747711","111.8620292479029","111.8446973819648","111.748288877684","111.928106986792","112.2996588628406","112.0017674170291","111.9985176921657","112.6636280475412","113.0925917295098","113.6092979827902","116.6423745219621","117.6324573636775","118.2022424563934","117.0377577136756","116.9391827261525","116.495053661488","116.7561148921811","116.0444251470968","116.4203099896299","116.828692080797","117.1135846271549","117.3518977838041","118.069003736994","118.4297231968313","119.30823215157","120.0448364539403","120.425054262958","121.7563582153302","123.0399995363726","123.4548810772665","123.9878359548638","125.4133819282746","127.2169792274608","129.1083190979587","130.8740029404052","132.6624348568955","133.9027465130926","135.8298333570879","136.7224244529014","137.4958589703902","138.3451204013584","138.2162146484436","138.7210052438915","139.6569260045502","140.1292193513642","139.8573257044598","140.0479762297792","140.1541339086502","140.0371438135679","140.5646824830595","140.6784228532785","140.763998941348","141.1788804822419","140.4325270052813","140.3382849842428","141.3164521681257","141.4832713777802","141.4713557199477","141.6251760301486","141.5926787815146","141.5688474658497","141.9501485164884","141.8277422133004","142.4105262054699","142.6185085967274","142.6228415632119","142.9878939895337","144.1730686472151","144.3343633246018","145.0443198830923","144.5921748304314","144.8940742702411","145.1430031947775","145.2519773018634","145.8755995031496","146.5404932102009","","145.5724001733945","146.3652247159016","147.1845886781265","147.8647560920358","147.7984617048225","148.7740291088147"
"IMF.STA:CPI(5.0.0)","USA.CPI.CP01.YOY_PCH_PA_PT.M","OBS_VALUE","United States","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Monthly","Units","5.307790693572075","4.492393860135784","3.55949749575595","3.33492097883769","2.734336824033437","2.627355024942814","1.945868310565691","1.468775103711666","0.8165702766098417","0.9817721666579899","1.270815440757226","1.269227398777643","1.09882724621738","1.234099937155176","1.034644849470608","1.02330190054749","0.7705676756231673","0.8569626371238198","0.9878661627941991","0.9887858628232081","1.049123607133523","0.8440592490970782","0.5785692258018316","0.3868608456408842","0.4847919846128053","0.8953154283568361","1.382847964732166","1.733123717786103","2.681594858764958","2.434755443054205","2.680669304046897","2.900255084963405","3.249723537244791","3.315762964588313","3.41610170610953","3.719999999999971","3.320652011959463","2.896182979355385","1.95221560194139","1.34603112267438","0.6255977825926209","0.9843404821019566","0.9084883222209236","0.8399118335323884","0.7624060295867982","0.6747885855504063","0.2690044898590872","-0.456999614346262","-0.4595446854329278","-0.349307159353333","-0.5253940455341264","-0.2838432177939492","-0.6973608915356437","-1.285463996360434","-1.579404945904192","-1.936409505835295","-2.19885736233138","-2.322437120638225","-2.206095230742461","-2.047536950584037","-1.940350402750718","-1.730447965854613","-0.8754182553887324","-0.7645750148154284","-0.1689717143303823","-0.05295103989952319","0.3170240957942738","0.3230526016044607","0.4251141328358798","0.592941638443101","0.6256414304886576","0.90080291104694","1.049946320755648","0.5375128973616061","0.3846606743337403","0.5560668063359852","0.1447985050532189","0.3698725558487236","0.3678772698809867","0.492316727023666","0.4252698263726118","0.146385736173845","0.4010983622633855","0.5958272492968095","0.6520785613334307","1.213933849401851","1.433040078201341","0.7321299920166776","1.203606912924168","0.9403346887707379","0.6492240505342277","0.4752953551566429","0.587989057951941","1.024176809362784","0.992391017689214","0.7218634012333703","0.7185466377439803","0.8188964211908398","1.072605670450875","4.071869019774596","4.828604801575408","5.667886816570835","4.643099273607756","4.645166293463591","4.080250079843591","3.96836114594389","3.609458871318705","3.948081089445976","3.696902101801877","3.555487442769324","3.29427244729638","1.223079709135453","0.6777600766163875","0.9356757301661315","2.569323608900044","2.980926884848078","4.516333001683084","5.38206041713051","6.38587844334295","6.500176786943769","7.348100620300153","8.627004828236848","10.0180921963557","10.8453521230137","12.01785436617909","12.23261303795167","13.14925103771882","13.53320560218038","12.92704626334517","12.43914249240659","11.95686508493613","11.88275380045436","11.35727611940299","10.1497773350023","8.325572419810901","7.009775114429305","5.647189469902375","4.58123336542279","3.485868316958018","2.893452494137036","2.376900653903763","2.048326730037437","1.603511109369437","1.165850649299931","1.188287764203997","0.9662881393928338","1.15405468205405","1.126185356496448","1.026402028071478","1.093783842321837","0.9856430569576912","0.8169833985277119","1.169707650041938","1.019719174403414","1.559691764179554","1.888015808080025","2.021432349356501","2.015144206843213","2.525574272588105","2.094965657554556","2.331614541893608","2.524676715892587","2.326048137238456","2.854065944137689","2.900043356888018","","2.068082908637973","2.361969696969669","2.08882287043529","2.445982152908589","1.898827767919541","2.892171919599048"
"IMF.STA:CPI(5.0.0)","USA.CPI.CP04.IX.M","OBS_VALUE","United States","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Monthly","Units","102.4297700268984","102.4607656269483","102.5826103995582","102.6755971997078","102.7760656964212","103.2206922350677","103.3575004008051","103.6663875875091","103.8598428843721","103.799989311862","103.9645866362648","104.1537666779485","104.4615850508577","104.6742789960275","104.7565776582289","104.9521705826816","105.3380123626128","105.8841762117676","106.0583928603238","106.2764308744678","106.5094322817393","106.4014820884621","106.5553912749167","106.8813794823378","107.47350232467","107.7492562837344","108.181057056843","108.0335607531574","108.4696367814453","109.0564155548034","109.3417888380212","109.4924915830913","109.6357126315976","109.4924915830913","109.6121987281115","109.8858150595863","110.1968398738799","110.3870887293585","110.4736626467392","110.5805440262215","110.8028572955448","111.5467516967418","111.7594456419117","112.0213050216434","112.247893546146","112.1538379322015","112.2756827048114","112.4360047740349","112.7609241676612","112.9522418369346","113.1467659475924","113.3680104031209","113.8479077969966","114.5426367636318","114.9551988884336","115.3314213442114","115.7418458414236","115.8188004346509","116.072109304024","116.4087856493934","116.8427240500917","117.1345102160785","117.2456668507401","117.4989757201132","117.899780893172","118.5613766321677","118.84995635677","119.236866950496","119.5062080267915","119.5756809234551","119.8610542066729","120.2682722625006","120.6295313251509","120.9416249532393","121.1265297397438","121.3477741952722","121.7239966510501","122.2359584587704","122.5384327627055","122.9435131909435","123.0621515221689","123.2769830949284","123.6093841851185","124.035840889253","124.2977002689847","124.5189447245132","124.8299695388068","125.131375028947","125.4060601742166","126.0045958993177","126.3241712239699","126.6063380658032","126.8831608386625","127.0702032527566","127.3630582325382","127.6612572812939","128.1261912820421","128.3089584409569","128.4457666066943","128.544097475818","128.8016816003705","129.2121060975826","129.4750342911092","129.6631455189981","129.8854587883214","130.0703635748258","130.2285480164597","130.4711687478846","130.7223399896681","131.1060441420097","131.3465272458449","131.6575520601385","132.0989721574006","132.7637743377807","133.2030568074531","133.6957799668667","134.347756381709","135.1814311416712","135.7382831287742","136.2256622192136","137.2709621105509","137.8214012148849","138.5909471471578","139.3113276448687","140.5735967365551","142.1543723390989","142.9142989472183","144.0825124249603","145.2304184406006","145.9347667313892","146.6594224842795","147.7421308584355","149.0834921709389","149.6285872062988","149.8466252204428","150.2720131107825","150.7957318702459","151.76942123733","152.4769759695031","153.1652920533694","154.0021732547161","154.529098455564","155.3531538913728","155.9826852165238","157.0418796871938","157.6628605019861","158.1801663786807","158.4730213584623","159.0255980903859","159.6989507811247","160.2568715820225","160.8265493346633","161.4646311701729","162.0620980814792","162.4404581648466","163.0411315175374","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","USA.CPI.CP07.IX.M","OBS_VALUE","United States","Consumer price index (CPI)","Transport","Index","Monthly","Units","110.2917665317399","112.5889154584254","116.518393977001","117.8502340351176","116.3720016400344","113.5982520975105","112.2686134279196","115.1293178172132","116.7022099189063","115.495849006761","111.8360405825975","110.0969436472055","110.3280894424158","114.7495782965105","115.7699218782247","114.2553665724656","114.7825991243977","115.143626842631","114.8816616080593","114.391852661066","113.6730993073881","111.5300475775095","110.1387700291959","110.0694262906328","110.3556067989884","111.065554598563","113.3649049137743","115.4044913829398","116.1958905579694","116.27183846211","115.2206754410344","113.0104813611185","111.8547523850669","109.3209541918565","105.6996700668947","101.2924902382177","95.80112656057807","97.54242488449588","100.7861708772808","101.2847853783774","105.013937541104","105.9935554350907","105.3716631765486","103.0084725940887","99.42901485111733","98.25457407259628","97.10214717933335","95.27829678569756","94.40764762373866","92.6751548539241","94.95909544945473","97.29917145239358","99.05698019025499","100.0520078039223","98.13019562088786","96.87760554970046","96.9546541481039","97.24633812777408","96.52978616262206","96.89191457511824","98.54845944079226","98.33712614231425","98.73777885401215","100.1653793130017","99.89240713580089","99.14063295423587","98.04214007985535","98.59028582278271","101.0030076470734","99.48735164705136","100.185191809734","99.42791415685442","100.5429174451785","101.4465874350246","101.7151568351738","103.416830165627","105.3210312404549","105.624822857017","105.2648958330467","104.9335868599119","104.2368473914922","104.6837292622321","102.6089205766537","99.56440024545481","98.41637612924351","99.31013987072344","102.0277540058392","105.1735382092255","105.9594339129406","104.6121841351432","104.8103091024664","103.4696634902465","102.4669310167388","103.0084725940887","102.5803025258181","101.8087158475208","101.7525804401126","101.3882506390906","99.10541073782287","94.54963718365358","94.33169971959812","95.9981508336383","97.76696651412877","98.60239345967467","99.25290376905231","99.60952871023397","99.28812598546532","99.55779607987737","100.6794035337789","102.3810768642321","105.8669755948564","109.4376277837246","113.3142729776807","117.5717583866023","118.6504387642505","118.1232062123184","117.1722063691673","119.7764489952037","122.1726604055508","122.7395179509475","123.8049899974409","126.1990000192621","132.5213878653961","133.7904883505271","138.0578800078149","143.7396637929374","140.2141400688484","135.0298700905596","132.286939987397","132.9836794558167","130.8241173119945","125.6332431681283","126.3729097128013","127.1059720918969","128.1681420556016","131.1499228138148","131.6199192640758","132.0657004405529","131.8939921355395","133.4283599380309","132.0447872495576","129.9457632901953","127.8907671013492","125.2931286408902","124.2353614542372","125.5110661049457","126.2397257069897","126.6976145203587","126.9584790606675","126.083427121657","124.9541148079151","124.5600662617946","125.1588439408157","125.9216250650097","126.2419270955155","125.7829375878835","","","","","","","","","","","","","","","",""
