"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2012-M01","2012-M02","2012-M03","2012-M04","2012-M05","2012-M06","2012-M07","2012-M08","2012-M09","2012-M10","2012-M11","2012-M12","2013-M01","2013-M02","2013-M03","2013-M04","2013-M05","2013-M06","2013-M07","2013-M08","2013-M09","2013-M10","2013-M11","2013-M12","2014-M01","2014-M02","2014-M03","2014-M04","2014-M05","2014-M06","2014-M07","2014-M08","2014-M09","2014-M10","2014-M11","2014-M12","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12","2025-M01","2025-M02","2025-M03","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08","2025-M09","2025-M10","2025-M11","2025-M12"
"IMF.STA:ER(4.0.1)","GMB.XDC_USD.EOP_RT.M","OBS_VALUE","Gambia, The","Domestic currency per US Dollar","End-of-period (EoP)","Monthly","Units","30.5","30.53","30.44","30.26","31.18","32.07","32.67","33.06","34.17","30.95","34.33","33.92","33.9499999999999","34.18","35.5900000000001","35.53","37.85","39.0099999999999","35.6699999999999","34.67","34.78","37.94","39.0000000000001","37.91","39.44","39.87","39.67","39.87","40.8699999999999","41.2675","41.98","42.53","43.05","43.25","44.4300000000001","45.2800000000001","46.1400000000001","46.98","49.7100000000001","52.02","39.5999999999999","39.6600000000001","39.6400000000001","39.6400000000001","39.7200000000001","39.5899999999999","39.9","39.77","41.32","41.91","42.02","42.5","43.09","43.27","43.87","45.37","46.03","47.24","43.3","43.89","44.5","45.63","45.39","47.05","47.3","47.09","46.9","46.84","47.28","47.4503436799021","47.4309805527638","47.6226517441458","47.3883814174128","47.3244572689499","47.3216530676328","47.43","47.39","47.43","47.81","48.54","49.47","49.67","49.31","49.48","49.29","49.4","49.42","49.28","49.5","49.8","49.94","50.02","50.77","50.88","50.89","51.1","51.27","50.65","51.1","51.13","51.69","51.73","51.96","51.69","51.85","51.91","51.78","51.64","51.73","51.16","51.09","51.16","51.08","51.01","51.14","51.23","51.55","52.23","52.44","52.61","52.52","52.91","52.98","53.49","53.6","53.71","54.07","54.74","56.13","58.86","60.97","60.81","60.76","60.94","62.5","59.85","58.97","59.25","60.4","60.56","61.92","60.02","63.13","64.3","67.01","66.22","67.09","67.14","67.34","67.4048977718965","67.2785359229641","66.7931133795033","68.39","68.32","69.65","69.2003184436471","70.301149022487","70.92","71.1450638119182","71.2507816401067","71.45","71.74","71.92","71.83809487","71.86","71.9402108418736","72.64","72.22"
"IMF.STA:ER(4.0.1)","GMB.XDC_USD.PA_RT.M","OBS_VALUE","Gambia, The","Domestic currency per US Dollar","Period average","Monthly","Units","30.7538467695093","30.7772627679223","30.4849873089249","30.360619012248","30.750539929159","31.9311067283063","32.368","32.8139375027453","33.6317749064058","34.102","32.8771739747837","34.0743577634554","34.2175052090903","34.0743577634554","34.7763575688071","35.4464934835242","36.775","38.58","34.386","35.4950007349937","34.5581699442774","35.7331830354015","38.5760852829615","38.8728889874698","38.8728889874698","38.8728889874698","38.8728889874698","38.8728889874698","44.9120170922029","41.2707671963663","41.8733476495642","42.8196064900903","42.5678184661555","42.923540665048","43.9696264251718","44.9672598716731","45.41","46.2278695077141","48.0601610003512","50.3655838183823","43.1048615653597","39.653927090419","39.5898090200807","39.6592603320503","39.4664199411017","39.4006974437214","39.5874618367285","39.5484455525616","40.1885580500301","41.6701428728234","41.7828826208682","42.2413819361563","42.6420519483348","43.147653462018","43.7408555749059","44.750212606197","45.8063573787361","46.6033191710445","44.0766369038233","43.820279553245","44.1043906687803","44.9919402931913","45.8344419638653","46.5940933380598","47.2284819140479","47.0845935151486","46.998189598853","47.0062560191253","47.1903817306114","47.3619042119235","47.283141866076","47.6290984256393","47.5252205410396","47.3149350368057","47.3823897433875","47.3209574394739","47.3684985308468","47.3816388039448","47.9377763056787","48.2102616165907","49.0762779999591","49.4352377495416","49.5156922432217","49.3524816443976","49.4837208559146","49.4983502882313","49.5872965725848","49.54170930929","49.4980206519711","49.7237483578793","49.942577696318","50.1657782115858","50.2782185101731","50.827234779543","51.0794793709195","51.1234018166558","51.1285069080698","50.9336956783139","50.9407788438733","51.1353726633296","51.4511983020349","51.5973806015714","51.8117120470899","51.8380265694744","51.806278991634","51.8490698958227","51.8099513937427","51.717952499111","51.4352357999304","51.3644566300276","51.1864433426996","51.143161266885","51.0947019504538","51.07102750359","51.1199712534672","51.1014716910814","51.4787501620433","51.9603107061153","52.247610855417","52.6101853788885","52.5840537681091","52.7675650071391","53.0515476695078","53.045685721989","53.4637618717783","53.6550737014898","53.8687082510415","54.1097852694259","54.8571686657961","57.1085851991486","59.7254088736999","60.8442643048902","60.9923161459902","60.91","61.6553680637747","61.0806253603642","59.4253937968732","59.2704693095128","59.6876297833002","60.4837727915678","61.2704208421643","61.89","62.88","63.61","66.06","67.13","66.7516811337299","66.9651516373141","67.0675877154785","67.0104171619093","67.5854629430152","67.6714620360136","68.3284381717311","68.6032131340227","69.1317304712281","69.6297147028609","69.8511699245234","70.1606237103406","70.7786629651014","71.2636497383623","71.2464805337554","71.5440847744098","71.6532711244623","71.6284822177962","71.6439703699571","71.7517245508912","71.8406337378207","72.1098282438101"
"IMF.STA:ER(4.0.1)","GMB.USD_XDC.EOP_RT.M","OBS_VALUE","Gambia, The","US Dollar per domestic currency","End-of-period (EoP)","Monthly","Units","0.03278688524590164","0.03275466754012447","0.0328515111695138","0.03304692663582287","0.03207184092366902","0.03118178983473651","0.03060912151821243","0.03024803387779794","0.0292654375182909","0.03231017770597738","0.02912904165452957","0.0294811320754717","0.02945508100147284","0.02925687536571094","0.02809778027535817","0.02814522938361948","0.02642007926023778","0.02563445270443483","0.02803476310625183","0.02884338044418806","0.02875215641173088","0.02635740643120717","0.02564102564102558","0.02637826431020839","0.02535496957403651","0.02508151492350138","0.02520796571716662","0.02508151492350138","0.02446782481037442","0.024232143938935","0.0238208670795617","0.02351281448389372","0.02322880371660859","0.02312138728323699","0.02250731487733508","0.0220848056537102","0.0216731686172518","0.02128565346956152","0.02011667672500499","0.01922337562475971","0.02525252525252532","0.02521432173474527","0.02522704339051457","0.02522704339051457","0.02517623363544807","0.02525890376357672","0.02506265664160401","0.02514458134272064","0.02420135527589545","0.02386065378191362","0.02379819133745835","0.02352941176470588","0.02320724065908563","0.0231107002542177","0.02279462046956918","0.02204099625303064","0.02172496198131653","0.02116850127011008","0.02309468822170901","0.0227842333105491","0.02247191011235955","0.02191540653079115","0.02203128442388191","0.02125398512221041","0.02114164904862579","0.02123593119558293","0.02132196162046908","0.02134927412467976","0.02115059221658206","0.02107466295177871","0.02108326642936607","0.02099841070112037","0.02110221894248009","0.02113072304911801","0.02113197522011299","0.02108370229812355","0.02110149820637265","0.02108370229812355","0.02091612633340305","0.02060156571899464","0.02021427127552052","0.0201328769881216","0.02027986209693774","0.02021018593371059","0.02028809089064719","0.02024291497975709","0.02023472278429786","0.02029220779220779","0.0202020202020202","0.02008032128514056","0.02002402883460152","0.01999200319872051","0.01969667126255663","0.01965408805031447","0.01965022597759874","0.01956947162426614","0.01950458357714063","0.01974333662388944","0.01956947162426614","0.0195579894386857","0.01934610176049526","0.01933114247052001","0.01924557351809084","0.01934610176049526","0.01928640308582449","0.01926411096127914","0.01931247585940518","0.01936483346243222","0.01933114247052001","0.01954652071931196","0.01957330201605011","0.01954652071931196","0.01957713390759593","0.01960399921584003","0.01955416503715291","0.01951981260979895","0.01939864209505335","0.01914608462569405","0.01906941266209001","0.01900779319521004","0.01904036557501904","0.0189000189000189","0.01887504718761797","0.01869508319312021","0.01865671641791045","0.01861850679575498","0.0184945441094877","0.01826817683595177","0.01781578478531979","0.01698946653075093","0.01640150893882237","0.0164446637066272","0.01645819618169849","0.01640958319658681","0.016","0.01670843776106934","0.01695777513990164","0.01687763713080169","0.01655629139072848","0.01651254953764861","0.01614987080103359","0.01666111296234588","0.01584032947885316","0.01555209953343701","0.01492314579913446","0.01510117789187557","0.01490535102101654","0.0148942508191838","0.01485001485001485","0.01483571718162201","0.01486358147188324","0.01497160334955832","0.01462202076326948","0.01463700234192037","0.01435750179468772","0.01445080055251978","0.01422451857337543","0.01410039481105471","0.01405578892505653","0.01403493375063699","0.01399580125962211","0.01393922497909116","0.01390433815350389","0.01392019097680172","0.01391594767603674","0.01390043187665971","0.01376651982378855","0.01384657989476599"
"IMF.STA:ER(4.0.1)","GMB.USD_XDC.PA_RT.M","OBS_VALUE","Gambia, The","US Dollar per domestic currency","Period average","Monthly","Units","0.03251625747811956","0.03249151841541455","0.03280303153372927","0.03293740485319429","0.03251975419955981","0.03131742374320899","0.03089471082550667","0.03047485538473819","0.02973378606341503","0.02932379332590464","0.03041623956995163","0.02934758174877461","0.0292248074162443","0.02934758174877461","0.02875516787580299","0.02821153523873405","0.02719238613188307","0.02592016588906169","0.02908160297795614","0.02817298152677944","0.02893671747122111","0.02798519233535065","0.02592279627818237","0.0257248695954226","0.0257248695954226","0.0257248695954226","0.0257248695954226","0.0257248695954226","0.02226575568732602","0.024230225603561","0.02388153935933058","0.02335378771478035","0.02349192502770778","0.02329723933548392","0.02274297239486025","0.02223840195853128","0.02202158114952654","0.02163197245837014","0.0208072544740891","0.01985482792388525","0.02319923933600169","0.02521818325130313","0.02525902561168661","0.02521479199630605","0.02533799623812763","0.02538026138822455","0.02526052324658559","0.0252854438658267","0.02488270414567041","0.02399799787228913","0.02393324580005297","0.02367346791616339","0.02345102907363844","0.02317623137676026","0.02286192135148128","0.02234626254851625","0.02183103082683044","0.02145769910357197","0.02268775637719442","0.02282048426425311","0.0226734795524079","0.02222620303733226","0.0218176540861646","0.02146194782125233","0.02117366384589538","0.02123836960975926","0.0212774153331303","0.02127376406223744","0.02119075886498543","0.02111401592987993","0.02114918680387999","0.02099556852962995","0.02104145943176564","0.021134975652447","0.02110488739415167","0.02113228586465214","0.02111107658075315","0.02110522188009977","0.02086037520020594","0.02074247196484551","0.02037644338066618","0.02022848570217047","0.02019561788792101","0.02026240559097636","0.02020866625837968","0.02020269350749977","0.02016645530445932","0.02018501206240135","0.02020282804904802","0.02011111456848845","0.02002299533036968","0.01993390784814038","0.01988932841360845","0.0196744915267844","0.01957733344810321","0.01956051366820828","0.0195585605853506","0.01963336817959925","0.01963063821746555","0.01955593453056271","0.01943589329309071","0.01938082880062995","0.01930065540183529","0.01929085781573454","0.01930267951036372","0.01928674905855093","0.01930131129443163","0.01933564558684316","0.01944192506261152","0.01946871563740832","0.01953642282400587","0.01955295635288576","0.01957150079806109","0.01958057334816116","0.01956182633675044","0.01956890803547107","0.0194254910395499","0.01924545843568846","0.01913963114537936","0.01900772621875766","0.01901717209574426","0.01895103554360916","0.01884959146205579","0.01885167448378315","0.01870425808042262","0.01863756642220834","0.01856365286020509","0.01848094563711082","0.01822915809039026","0.01751050208147878","0.01674329265982389","0.0164354029327893","0.01639550788014701","0.01641766540797899","0.01621918790535199","0.01637180356455403","0.01682782285664243","0.01687180836679324","0.01675389027224845","0.01653336016994318","0.01632108913656804","0.01615769914364195","0.01590330788804071","0.01572079861656972","0.01513775355737209","0.0148964695367198","0.01498089610652062","0.01493314023114648","0.01491033201078157","0.01492305289763857","0.014796081234853","0.01477727789400822","0.01463519475575721","0.01457657672748371","0.01446513768979339","0.01436168458060496","0.01431615248650144","0.01425300898305178","0.01412855171470344","0.01403239945850942","0.01403578103098323","0.01397739593920537","0.01395609696957159","0.01396092684135569","0.01395790873727646","0.01393694724773803","0.01391969903341133","0.0138677351528131"
